InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount(%),CostPerUnit,CustomerType,PaymentMode,Day,Gross_Sales,Total_Cost,Total_Sales,Net_Profit,Profit_Margin,DayName
INV1004117,17-01-2025,STR033,PRD0089,Shoes,4,1012.78,10,294.90,Returning,Card,Weekday,4051.12,1179.60,3646.01,2466.31,67.64,Friday
INV1004118,08-11-2025,STR041,PRD0004,Clothing,5,2890.42,0,571.23,Returning,Cash,Weekend,14452.10,2856.15,14452.10,11595.95,80.24,Saturday
INV1004119,10-02-2024,STR048,PRD0113,Shoes,3,7096.34,0,1062.68,New,Digital,Weekend,21289.02,3188.04,21289.02,18100.98,85.02,Saturday
INV1004120,22-03-2024,STR013,PRD0092,Shoes,5,1360.35,25,1456.79,Returning,Digital,Weekday,6801.75,7283.95,5101.31,-2182.89,-42.79,Friday
INV1004121,29-07-2024,STR018,PRD0062,Accessories,2,6063.74,10,1197.85,Returning,Card,Weekday,12127.48,2395.70,10914.73,8518.93,78.05,Monday
INV1004122,13-08-2025,STR029,PRD0029,Clothing,3,3750.85,10,1394.88,New,Card,Weekday,11252.55,4184.64,10127.30,5942.56,58.68,Wednesday
INV1004123,04-12-2023,STR029,PRD0067,Accessories,5,2960.14,0,624.14,New,Digital,Weekday,14800.70,3120.70,14800.70,11680.00,78.92,Monday
INV1004124,30-01-2025,STR039,PRD0079,Accessories,2,7070.32,0,605.93,Returning,Card,Weekday,14140.64,1211.86,14140.64,12928.78,91.43,Thursday
INV1004125,27-02-2025,STR020,PRD0020,Clothing,1,1683.78,5,115.14,Returning,Cash,Weekday,1683.78,115.14,1599.59,1484.40,92.80,Thursday
INV1004126,14-12-2023,STR046,PRD0054,Accessories,3,4880.14,5,1707.70,Returning,Card,Weekday,14640.42,5123.10,13908.40,8785.25,63.17,Thursday
INV1004127,20-07-2024,STR015,PRD0072,Accessories,2,4249.40,0,1919.94,Returning,Card,Weekend,8498.80,3839.88,8498.80,4658.92,54.82,Saturday
INV1004128,24-01-2025,STR010,PRD0046,Accessories,4,6574.92,10,488.70,Returning,Cash,Weekday,26299.68,1954.80,23669.71,21714.81,91.74,Friday
INV1004129,15-06-2025,STR024,PRD0052,Accessories,2,3917.38,5,451.98,Returning,Cash,Weekend,7834.76,903.96,7443.02,6539.01,87.85,Sunday
INV1004130,15-07-2024,STR020,PRD0107,Shoes,1,6358.57,0,269.64,Returning,Cash,Weekday,6358.57,269.64,6358.57,6088.93,95.76,Monday
INV1004131,24-12-2024,STR047,PRD0010,Clothing,5,1168.91,20,152.10,New,Digital,Weekday,5844.55,760.50,4675.64,3914.94,83.73,Tuesday
INV1004132,25-12-2024,STR037,PRD0110,Shoes,6,1401.83,0,1565.72,Returning,Card,Weekday,8410.98,9394.32,8410.98,-983.34,-11.69,Wednesday
INV1004133,02-01-2025,STR003,PRD0007,Clothing,6,932.39,20,2071.65,Returning,Digital,Weekday,5594.34,12429.90,4475.47,-7954.63,-177.74,Thursday
INV1004134,07-10-2024,STR042,PRD0089,Shoes,4,1925.15,20,307.88,Returning,Card,Weekday,7700.60,1231.52,6160.48,4928.76,80.01,Monday
INV1004135,10-06-2024,STR030,PRD0088,Shoes,2,7500.68,5,938.86,Returning,Card,Weekday,15001.36,1877.72,14251.29,12373.52,86.82,Monday
INV1004136,20-01-2024,STR050,PRD0052,Accessories,7,5824.64,10,419.57,Returning,Cash,Weekend,40772.48,2936.99,36695.23,33758.14,92.00,Saturday
INV1004137,21-11-2023,STR008,PRD0105,Shoes,6,4361.75,20,537.38,Returning,Cash,Weekday,26170.50,3224.28,20936.40,17711.92,84.60,Tuesday
INV1004138,29-09-2024,STR027,PRD0101,Shoes,3,2652.09,5,112.56,New,Card,Weekend,7956.27,337.68,7558.46,7220.73,95.53,Sunday
INV1004139,15-04-2025,STR044,PRD0046,Accessories,3,890.46,0,503.23,Returning,Cash,Weekday,2671.38,1509.69,2671.38,1161.69,43.49,Tuesday
INV1004140,14-11-2024,STR027,PRD0002,Clothing,6,1206.33,5,140.09,Returning,Card,Weekday,7237.98,840.54,6876.08,6035.49,87.78,Thursday
INV1004141,19-01-2024,STR036,PRD0064,Accessories,3,9253.47,10,1436.50,Returning,Cash,Weekday,27760.41,4309.50,24984.37,20674.77,82.75,Friday
INV1004142,10-01-2024,STR034,PRD0095,Shoes,3,6448.73,15,257.51,Returning,Cash,Weekday,19346.19,772.53,16444.26,15671.58,95.30,Wednesday
INV1004143,06-04-2024,STR015,PRD0003,Clothing,3,4596.30,25,559.33,New,Card,Weekend,13788.90,1677.99,10341.68,8663.44,83.77,Saturday
INV1004144,08-11-2024,STR015,PRD0100,Shoes,5,5966.44,10,1489.38,Returning,Digital,Weekday,29832.20,7446.90,26848.98,19401.98,72.26,Friday
INV1004145,31-03-2024,STR004,PRD0038,Clothing,6,4987.02,25,1478.22,Returning,Digital,Weekend,29922.12,8869.32,22441.59,13572.02,60.48,Sunday
INV1004146,24-06-2024,STR031,PRD0020,Clothing,3,4041.94,15,125.34,New,Digital,Weekday,12125.82,376.02,10306.95,9930.78,96.35,Monday
INV1004147,12-12-2023,STR027,PRD0058,Accessories,8,6389.84,20,1658.97,New,Cash,Weekday,51118.72,13271.76,40894.98,27623.02,67.55,Tuesday
INV1004148,11-08-2024,STR033,PRD0022,Clothing,3,3105.23,0,1282.47,New,Card,Weekend,9315.69,3847.41,9315.69,5468.28,58.70,Sunday
INV1004149,22-05-2024,STR023,PRD0078,Accessories,3,4857.39,25,1078.65,New,Card,Weekday,14572.17,3235.95,10929.13,7692.93,70.39,Wednesday
INV1004150,15-05-2025,STR037,PRD0074,Accessories,1,5808.40,15,659.27,New,Digital,Weekday,5808.40,659.27,4937.14,4277.72,86.64,Thursday
INV1004151,17-06-2024,STR023,PRD0015,Clothing,3,3427.95,0,1598.48,New,Digital,Weekday,10283.85,4795.44,10283.85,5488.41,53.37,Monday
INV1004152,23-07-2024,STR033,PRD0099,Shoes,3,944.77,0,2219.94,Returning,Cash,Weekday,2834.31,6659.82,2834.31,-3825.51,-134.97,Tuesday
INV1004153,19-10-2024,STR029,PRD0070,Accessories,5,7570.33,0,646.65,Returning,Digital,Weekend,37851.65,3233.25,37851.65,34618.40,91.46,Saturday
INV1004154,26-12-2024,STR034,PRD0021,Clothing,2,829.96,0,1370.58,Returning,Cash,Weekday,1659.92,2741.16,1659.92,-1081.24,-65.14,Thursday
INV1004155,28-02-2025,STR032,PRD0071,Accessories,2,5200.64,5,444.25,Returning,Card,Weekday,10401.28,888.50,9881.22,8992.67,91.01,Friday
INV1004156,02-04-2024,STR040,PRD0048,Accessories,2,9485.92,10,683.81,New,Card,Weekday,18971.84,1367.62,17074.66,15706.94,91.99,Tuesday
INV1004157,02-04-2024,STR017,PRD0092,Shoes,5,5528.76,30,1428.07,New,Digital,Weekday,27643.80,7140.35,19350.66,12210.01,63.10,Tuesday
INV1004158,27-03-2025,STR032,PRD0078,Accessories,3,5395.18,5,876.71,Returning,Cash,Weekday,16185.54,2630.13,15376.26,12746.08,82.89,Thursday
INV1004159,17-09-2025,STR039,PRD0067,Accessories,3,5137.95,0,570.21,Returning,Digital,Weekday,15413.85,1710.63,15413.85,13703.22,88.90,Wednesday
INV1004160,24-11-2024,STR013,PRD0050,Accessories,5,5787.41,5,669.08,Returning,Digital,Weekend,28937.05,3345.40,27490.20,24144.75,87.83,Sunday
INV1004161,31-07-2025,STR037,PRD0020,Clothing,1,2872.89,0,107.84,Returning,Card,Weekday,2872.89,107.84,2872.89,2765.05,96.25,Thursday
INV1004162,30-05-2025,STR047,PRD0074,Accessories,2,3342.48,0,692.77,Returning,Card,Weekday,6684.96,1385.54,6684.96,5299.42,79.27,Friday
INV1004163,14-09-2025,STR022,PRD0095,Shoes,1,2411.94,0,261.42,Returning,Cash,Weekend,2411.94,261.42,2411.94,2150.52,89.16,Sunday
INV1004164,13-08-2025,STR020,PRD0105,Shoes,5,4364.75,20,703.29,New,Card,Weekday,21823.75,3516.45,17459.00,13942.35,79.86,Wednesday
INV1004165,11-12-2023,STR024,PRD0081,Shoes,4,1164.23,0,985.80,Returning,Card,Weekday,4656.92,3943.20,4656.92,713.72,15.33,Monday
INV1004166,09-03-2025,STR037,PRD0046,Accessories,1,8911.71,10,612.08,New,Cash,Weekend,8911.71,612.08,8020.54,7408.36,92.37,Sunday
INV1004167,04-06-2024,STR033,PRD0115,Shoes,4,5493.29,15,2108.79,New,Digital,Weekday,21973.16,8435.16,18677.19,10241.88,54.84,Tuesday
INV1004168,12-06-2025,STR032,PRD0107,Shoes,3,7261.15,0,372.63,Returning,Card,Weekday,21783.45,1117.89,21783.45,20665.56,94.87,Thursday
INV1004169,19-12-2024,STR046,PRD0112,Shoes,5,7463.77,10,599.94,Returning,Cash,Weekday,37318.85,2999.70,33586.97,30587.17,91.07,Thursday
INV1004170,19-06-2024,STR048,PRD0113,Shoes,2,3304.98,15,1121.89,Returning,Cash,Weekday,6609.96,2243.78,5618.47,3374.54,60.06,Wednesday
INV1004171,16-09-2025,STR021,PRD0058,Accessories,3,6145.14,0,1623.72,Returning,Digital,Weekday,18435.42,4871.16,18435.42,13564.26,73.58,Tuesday
INV1004172,15-10-2025,STR008,PRD0076,Accessories,5,7152.86,0,809.32,New,Cash,Weekday,35764.30,4046.60,35764.30,31717.70,88.69,Wednesday
INV1004173,13-04-2024,STR018,PRD0001,Clothing,5,4846.35,10,1550.47,New,Card,Weekend,24231.75,7752.35,21808.58,14056.13,64.45,Saturday
INV1004174,17-02-2025,STR015,PRD0086,Shoes,1,5380.40,0,522.48,Returning,Cash,Weekday,5380.40,522.48,5380.40,4857.92,90.29,Monday
INV1004175,07-02-2025,STR008,PRD0102,Shoes,3,1019.73,10,1288.05,Returning,Cash,Weekday,3059.19,3864.15,2753.27,-1110.98,-40.35,Friday
INV1004176,11-01-2025,STR048,PRD0048,Accessories,5,4318.23,0,741.53,Returning,Digital,Weekend,21591.15,3707.65,21591.15,17883.50,82.83,Saturday
INV1004177,22-11-2023,STR047,PRD0043,Accessories,3,829.54,0,484.04,Returning,Card,Weekday,2488.62,1452.12,2488.62,1036.50,41.65,Wednesday
INV1004178,28-12-2024,STR025,PRD0089,Shoes,5,2989.51,15,258.56,Returning,Card,Weekend,14947.55,1292.80,12705.42,11412.47,89.82,Saturday
INV1004179,12-12-2023,STR049,PRD0008,Clothing,4,2019.03,0,258.10,New,Card,Weekday,8076.12,1032.40,8076.12,7043.72,87.22,Tuesday
INV1004180,04-10-2024,STR020,PRD0115,Shoes,4,7081.65,0,2025.28,Returning,Digital,Weekday,28326.60,8101.12,28326.60,20225.48,71.40,Friday
INV1004181,03-07-2024,STR025,PRD0107,Shoes,3,3207.79,20,355.59,Returning,Digital,Weekday,9623.37,1066.77,7698.70,6631.73,86.14,Wednesday
INV1004182,13-05-2025,STR019,PRD0022,Clothing,2,2944.28,5,1141.21,New,Cash,Weekday,5888.56,2282.42,5594.13,3311.66,59.20,Tuesday
INV1004183,24-03-2025,STR037,PRD0103,Shoes,2,5475.28,20,1178.39,Returning,Cash,Weekday,10950.56,2356.78,8760.45,6403.47,73.10,Monday
INV1004184,19-01-2024,STR015,PRD0056,Accessories,1,8519.43,0,1237.05,Returning,Card,Weekday,8519.43,1237.05,8519.43,7282.38,85.48,Friday
INV1004185,01-07-2025,STR031,PRD0057,Accessories,2,6205.18,0,454.88,New,Digital,Weekday,12410.36,909.76,12410.36,11500.60,92.67,Tuesday
INV1004186,30-01-2024,STR025,PRD0087,Shoes,2,1150.57,10,1964.34,New,Card,Weekday,2301.14,3928.68,2071.03,-1857.75,-89.70,Tuesday
INV1004187,19-06-2025,STR032,PRD0070,Accessories,3,5315.64,5,660.36,New,Digital,Weekday,15946.92,1981.08,15149.57,13168.44,86.92,Thursday
INV1004188,24-05-2025,STR030,PRD0045,Accessories,3,6330.70,10,300.54,Returning,Digital,Weekend,18992.10,901.62,17092.89,16191.17,94.72,Saturday
INV1004189,26-06-2025,STR012,PRD0090,Shoes,3,2487.19,25,217.78,Returning,Cash,Weekday,7461.57,653.34,5596.18,4942.59,88.32,Thursday
INV1004190,29-06-2024,STR038,PRD0046,Accessories,3,454.77,0,610.07,Returning,Cash,Weekend,1364.31,1830.21,1364.31,-465.90,-34.15,Saturday
INV1004191,29-08-2024,STR021,PRD0049,Accessories,3,4626.95,25,1429.10,Returning,Cash,Weekday,13880.85,4287.30,10410.64,6123.09,58.82,Thursday
INV1004192,21-03-2024,STR019,PRD0097,Shoes,3,6792.31,10,1840.06,New,Digital,Weekday,20376.93,5520.18,18339.24,12818.96,69.90,Thursday
INV1004193,29-06-2024,STR004,PRD0073,Accessories,5,3001.98,10,1863.86,Returning,Cash,Weekend,15009.90,9319.30,13508.91,4189.51,31.01,Saturday
INV1004194,06-08-2025,STR035,PRD0011,Clothing,2,4083.38,10,436.69,Returning,Cash,Weekday,8166.76,873.38,7350.08,6476.60,88.12,Wednesday
INV1004195,13-02-2025,STR016,PRD0049,Accessories,3,8129.35,0,1466.48,Returning,Cash,Weekday,24388.05,4399.44,24388.05,19988.61,81.96,Thursday
INV1004196,21-10-2024,STR017,PRD0008,Clothing,3,3964.94,5,284.53,Returning,Card,Weekday,11894.82,853.59,11300.08,10446.44,92.45,Monday
INV1004197,03-02-2024,STR037,PRD0114,Shoes,2,1470.49,10,503.66,New,Card,Weekend,2940.98,1007.32,2646.88,1639.46,61.94,Saturday
INV1004198,13-09-2024,STR044,PRD0007,Clothing,1,3382.21,5,2029.85,Returning,Card,Weekday,3382.21,2029.85,3213.10,1183.20,36.82,Friday
INV1004199,24-04-2024,STR047,PRD0050,Accessories,2,1231.37,5,785.85,New,Cash,Weekday,2462.74,1571.70,2339.60,767.85,32.82,Wednesday
INV1004200,07-11-2024,STR031,PRD0007,Clothing,5,3007.04,10,1457.51,Returning,Card,Weekday,15035.20,7287.55,13531.68,6244.03,46.14,Thursday
INV1004201,18-05-2024,STR046,PRD0088,Shoes,2,5043.74,10,1154.50,New,Cash,Weekend,10087.48,2309.00,9078.73,6769.63,74.57,Saturday
INV1004202,10-11-2024,STR005,PRD0096,Shoes,5,6461.91,0,945.49,Returning,Card,Weekend,32309.55,4727.45,32309.55,27582.10,85.37,Sunday
INV1004203,23-08-2024,STR041,PRD0060,Accessories,2,4367.65,0,868.67,Returning,Digital,Weekday,8735.30,1737.34,8735.30,6997.96,80.11,Friday
INV1004204,08-04-2024,STR012,PRD0047,Accessories,2,1030.25,0,300.38,New,Cash,Weekday,2060.50,600.76,2060.50,1459.74,70.84,Monday
INV1004205,18-03-2025,STR009,PRD0019,Clothing,3,2493.80,10,1802.96,Returning,Digital,Weekday,7481.40,5408.88,6733.26,1324.28,19.67,Tuesday
INV1004206,24-11-2024,STR011,PRD0055,Accessories,6,5209.70,10,1190.04,Returning,Cash,Weekend,31258.20,7140.24,28132.38,20992.04,74.62,Sunday
INV1004207,02-11-2024,STR016,PRD0067,Accessories,6,6445.81,0,453.24,Returning,Cash,Weekend,38674.86,2719.44,38674.86,35955.42,92.97,Saturday
INV1004208,31-07-2024,STR040,PRD0070,Accessories,1,7699.25,0,575.23,Returning,Cash,Weekday,7699.25,575.23,7699.25,7124.02,92.53,Wednesday
INV1004209,09-05-2024,STR049,PRD0028,Clothing,1,3244.07,5,254.50,Returning,Digital,Weekday,3244.07,254.50,3081.87,2827.32,91.74,Thursday
INV1004210,17-06-2024,STR010,PRD0036,Clothing,6,1556.27,0,1240.18,Returning,Card,Weekday,9337.62,7441.08,9337.62,1896.54,20.31,Monday
INV1004211,10-06-2024,STR028,PRD0042,Accessories,2,9448.46,0,162.06,New,Card,Weekday,18896.92,324.12,18896.92,18572.80,98.28,Monday
INV1004212,05-01-2024,STR017,PRD0110,Shoes,4,5773.64,10,2119.77,Returning,Cash,Weekday,23094.56,8479.08,20785.10,12305.92,59.21,Friday
INV1004213,29-11-2024,STR031,PRD0110,Shoes,5,5686.92,0,1651.60,Returning,Digital,Weekday,28434.60,8258.00,28434.60,20176.60,70.96,Friday
INV1004214,27-08-2025,STR048,PRD0058,Accessories,4,525.99,15,1442.43,Returning,Digital,Weekday,2103.96,5769.72,1788.37,-3981.50,-222.63,Wednesday
INV1004215,12-10-2025,STR025,PRD0003,Clothing,5,2856.09,5,589.48,Returning,Digital,Weekend,14280.45,2947.40,13566.43,10618.98,78.27,Sunday
INV1004216,07-04-2024,STR024,PRD0109,Shoes,3,944.63,0,802.12,Returning,Cash,Weekend,2833.89,2406.36,2833.89,427.53,15.09,Sunday
INV1004217,17-02-2025,STR020,PRD0099,Shoes,3,1487.26,0,2259.76,Returning,Card,Weekday,4461.78,6779.28,4461.78,-2317.50,-51.94,Monday
INV1004218,13-02-2025,STR045,PRD0087,Shoes,5,3834.29,0,2183.77,New,Cash,Weekday,19171.45,10918.85,19171.45,8252.60,43.05,Thursday
INV1004219,06-02-2024,STR022,PRD0032,Clothing,3,2776.45,5,1510.05,Returning,Digital,Weekday,8329.35,4530.15,7912.88,3382.68,42.75,Tuesday
INV1004220,25-10-2025,STR043,PRD0112,Shoes,5,5204.55,0,672.74,Returning,Card,Weekend,26022.75,3363.70,26022.75,22659.05,87.07,Saturday
INV1004221,26-04-2024,STR019,PRD0043,Accessories,3,1403.59,20,559.93,Returning,Digital,Weekday,4210.77,1679.79,3368.62,1688.63,50.13,Friday
INV1004222,22-08-2024,STR014,PRD0101,Shoes,3,2820.52,0,117.32,Returning,Digital,Weekday,8461.56,351.96,8461.56,8109.60,95.84,Thursday
INV1004223,09-12-2024,STR008,PRD0027,Clothing,5,2830.13,5,270.42,Returning,Cash,Weekday,14150.65,1352.10,13443.12,12090.97,89.94,Monday
INV1004224,12-08-2025,STR025,PRD0085,Shoes,3,6912.16,10,755.69,New,Card,Weekday,20736.48,2267.07,18662.83,16395.66,87.85,Tuesday
INV1004225,07-12-2024,STR047,PRD0049,Accessories,3,442.68,5,1409.29,Returning,Card,Weekend,1328.04,4227.87,1261.64,-2966.28,-235.11,Saturday
INV1004226,19-01-2025,STR024,PRD0049,Accessories,5,6105.42,10,1386.97,Returning,Card,Weekend,30527.10,6934.85,27474.39,20539.44,74.76,Sunday
INV1004227,02-06-2025,STR020,PRD0010,Clothing,3,1130.77,5,145.28,Returning,Cash,Weekday,3392.31,435.84,3222.69,2786.80,86.47,Monday
INV1004228,22-12-2023,STR036,PRD0114,Shoes,5,4503.82,25,485.74,New,Card,Weekday,22519.10,2428.70,16889.33,14460.38,85.62,Friday
INV1004229,17-01-2025,STR012,PRD0027,Clothing,5,3667.96,15,223.81,Returning,Card,Weekday,18339.80,1119.05,15588.83,14469.63,92.82,Friday
INV1004230,15-03-2024,STR050,PRD0035,Clothing,1,1442.39,0,928.22,Returning,Digital,Weekday,1442.39,928.22,1442.39,514.17,35.65,Friday
INV1004231,15-06-2025,STR046,PRD0064,Accessories,3,9937.73,0,1598.94,Returning,Card,Weekend,29813.19,4796.82,29813.19,25016.37,83.91,Sunday
INV1004232,04-11-2025,STR033,PRD0008,Clothing,8,4104.64,20,236.86,Returning,Digital,Weekday,32837.12,1894.88,26269.70,24374.62,92.79,Tuesday
INV1004233,12-06-2025,STR033,PRD0092,Shoes,1,6467.14,5,1124.98,Returning,Digital,Weekday,6467.14,1124.98,6143.78,5018.75,81.69,Thursday
INV1004234,30-10-2025,STR031,PRD0036,Clothing,3,2581.94,10,1194.09,New,Card,Weekday,7745.82,3582.27,6971.24,3388.87,48.61,Thursday
INV1004235,03-04-2024,STR040,PRD0089,Shoes,1,3973.51,0,260.47,New,Card,Weekday,3973.51,260.47,3973.51,3713.04,93.44,Wednesday
INV1004236,28-07-2024,STR008,PRD0058,Accessories,3,7929.55,0,1198.35,Returning,Card,Weekend,23788.65,3595.05,23788.65,20193.60,84.89,Sunday
INV1004237,15-12-2023,STR035,PRD0041,Accessories,4,6227.02,5,1246.91,New,Card,Weekday,24908.08,4987.64,23662.68,18674.99,78.92,Friday
INV1004238,06-11-2024,STR026,PRD0012,Clothing,2,2989.56,0,1088.35,Returning,Card,Weekday,5979.12,2176.70,5979.12,3802.42,63.59,Wednesday
INV1004239,11-05-2024,STR012,PRD0097,Shoes,8,3131.75,20,1773.84,New,Cash,Weekend,25054.00,14190.72,20043.20,5852.28,29.20,Saturday
INV1004240,22-02-2024,STR003,PRD0023,Clothing,4,634.55,20,766.09,New,Digital,Weekday,2538.20,3064.36,2030.56,-1034.00,-50.92,Thursday
INV1004241,05-01-2025,STR018,PRD0050,Accessories,4,6276.47,10,660.68,Returning,Cash,Weekend,25105.88,2642.72,22595.29,19952.47,88.30,Sunday
INV1004242,06-06-2025,STR041,PRD0096,Shoes,4,2832.83,10,676.09,Returning,Cash,Weekday,11331.32,2704.36,10198.19,7493.73,73.48,Friday
INV1004243,25-11-2024,STR044,PRD0114,Shoes,6,7172.10,25,391.75,New,Digital,Weekday,43032.60,2350.50,32274.45,29923.70,92.72,Monday
INV1004244,22-03-2024,STR003,PRD0040,Clothing,1,4293.87,0,1233.45,Returning,Card,Weekday,4293.87,1233.45,4293.87,3060.42,71.27,Friday
INV1004245,23-09-2025,STR005,PRD0104,Shoes,3,6050.40,0,1047.62,Returning,Cash,Weekday,18151.20,3142.86,18151.20,15008.34,82.69,Tuesday
INV1004246,21-11-2023,STR038,PRD0107,Shoes,3,7545.49,0,348.50,Returning,Card,Weekday,22636.47,1045.50,22636.47,21590.97,95.38,Tuesday
INV1004247,17-12-2024,STR027,PRD0044,Accessories,6,2616.94,0,666.33,New,Cash,Weekday,15701.64,3997.98,15701.64,11703.66,74.54,Tuesday
INV1004248,19-12-2023,STR007,PRD0076,Accessories,5,3404.82,10,853.19,New,Card,Weekday,17024.10,4265.95,15321.69,11055.64,72.16,Tuesday
INV1004249,13-09-2025,STR024,PRD0006,Clothing,3,916.35,5,1280.46,New,Digital,Weekend,2749.05,3841.38,2611.60,-1229.83,-47.09,Saturday
INV1004250,04-12-2024,STR002,PRD0029,Clothing,7,3098.95,20,1893.95,Returning,Cash,Weekday,21692.65,13257.65,17354.12,4096.27,23.60,Wednesday
INV1004251,24-07-2025,STR011,PRD0008,Clothing,2,939.56,10,223.34,New,Cash,Weekday,1879.12,446.68,1691.21,1244.43,73.58,Thursday
INV1004252,09-01-2025,STR023,PRD0014,Clothing,2,3200.21,10,486.88,Returning,Digital,Weekday,6400.42,973.76,5760.38,4786.52,83.09,Thursday
INV1004253,24-12-2024,STR022,PRD0016,Clothing,7,4636.13,20,1245.74,Returning,Cash,Weekday,32452.91,8720.18,25962.33,17241.95,66.41,Tuesday
INV1004254,03-09-2025,STR007,PRD0114,Shoes,3,3618.46,0,379.59,Returning,Digital,Weekday,10855.38,1138.77,10855.38,9716.61,89.51,Wednesday
INV1004255,02-09-2025,STR047,PRD0078,Accessories,3,6836.52,5,911.87,Returning,Digital,Weekday,20509.56,2735.61,19484.08,16748.42,85.96,Tuesday
INV1004256,12-06-2025,STR001,PRD0019,Clothing,3,4497.18,25,1478.77,Returning,Card,Weekday,13491.54,4436.31,10118.66,5682.10,56.15,Thursday
INV1004257,18-02-2024,STR044,PRD0044,Accessories,5,2506.58,15,646.69,New,Digital,Weekend,12532.90,3233.45,10652.97,7419.37,69.65,Sunday
INV1004258,06-07-2025,STR029,PRD0038,Clothing,3,2017.02,0,1053.01,Returning,Cash,Weekend,6051.06,3159.03,6051.06,2892.03,47.79,Sunday
INV1004259,08-10-2024,STR002,PRD0055,Accessories,3,7273.32,5,1251.44,Returning,Card,Weekday,21819.96,3754.32,20728.96,16974.59,81.89,Tuesday
INV1004260,05-08-2025,STR038,PRD0033,Clothing,3,1414.08,0,1176.65,Returning,Cash,Weekday,4242.24,3529.95,4242.24,712.29,16.79,Tuesday
INV1004261,20-09-2024,STR004,PRD0083,Shoes,1,4554.92,5,1096.48,Returning,Card,Weekday,4554.92,1096.48,4327.17,3230.64,74.66,Friday
INV1004262,09-05-2024,STR029,PRD0038,Clothing,1,1005.56,5,1050.37,Returning,Digital,Weekday,1005.56,1050.37,955.28,-95.14,-9.96,Thursday
INV1004263,28-05-2024,STR043,PRD0011,Clothing,1,1346.93,5,565.51,Returning,Card,Weekday,1346.93,565.51,1279.58,714.02,55.80,Tuesday
INV1004264,31-07-2024,STR005,PRD0063,Accessories,1,3888.77,0,1241.12,Returning,Card,Weekday,3888.77,1241.12,3888.77,2647.65,68.08,Wednesday
INV1004265,24-06-2024,STR036,PRD0022,Clothing,4,2991.69,10,1395.43,Returning,Card,Weekday,11966.76,5581.72,10770.08,5188.26,48.17,Monday
INV1004266,29-05-2025,STR007,PRD0004,Clothing,5,3923.78,20,620.44,Returning,Card,Weekday,19618.90,3102.20,15695.12,12592.72,80.23,Thursday
INV1004267,15-12-2024,STR023,PRD0056,Accessories,5,9536.57,0,1074.59,Returning,Card,Weekend,47682.85,5372.95,47682.85,42309.90,88.73,Sunday
INV1004268,15-11-2024,STR025,PRD0022,Clothing,7,1989.02,0,1168.41,New,Digital,Weekday,13923.14,8178.87,13923.14,5744.27,41.26,Friday
INV1004269,07-07-2025,STR037,PRD0075,Accessories,2,5778.42,20,1267.94,Returning,Cash,Weekday,11556.84,2535.88,9245.47,6709.39,72.57,Monday
INV1004270,15-05-2025,STR023,PRD0081,Shoes,1,3211.62,0,1321.84,Returning,Card,Weekday,3211.62,1321.84,3211.62,1889.78,58.84,Thursday
INV1004271,19-06-2025,STR012,PRD0087,Shoes,1,7056.97,5,2028.45,Returning,Card,Weekday,7056.97,2028.45,6704.12,4675.62,69.74,Thursday
INV1004272,01-08-2025,STR003,PRD0100,Shoes,1,3312.00,0,1756.37,Returning,Card,Weekday,3312.00,1756.37,3312.00,1555.63,46.97,Friday
INV1004273,27-05-2025,STR001,PRD0056,Accessories,2,5043.17,10,1453.27,New,Digital,Weekday,10086.34,2906.54,9077.71,6171.07,67.98,Tuesday
INV1004274,05-01-2025,STR019,PRD0003,Clothing,5,970.72,5,605.31,Returning,Card,Weekend,4853.60,3026.55,4610.92,1584.32,34.36,Sunday
INV1004275,05-07-2025,STR048,PRD0003,Clothing,6,1977.72,20,708.37,Returning,Cash,Weekend,11866.32,4250.22,9493.06,5242.64,55.23,Saturday
INV1004276,09-02-2025,STR049,PRD0040,Clothing,3,2067.57,0,1295.92,Returning,Card,Weekend,6202.71,3887.76,6202.71,2314.95,37.32,Sunday
INV1004277,29-08-2025,STR036,PRD0083,Shoes,3,2997.36,10,1024.96,Returning,Card,Weekday,8992.08,3074.88,8092.87,5017.89,62.00,Friday
INV1004278,23-05-2024,STR021,PRD0077,Accessories,2,9172.55,5,1929.47,New,Card,Weekday,18345.10,3858.94,17427.85,13568.86,77.86,Thursday
